index;id;username;tweet;fecha;anuncio;ubicacion;sentimiento
1049;1.2540021410872689e+18;Perrodnoticias;los turnos medicos ya se habilitaron lee los diarios lamento mucho que te amputaran el dedo sino no se explica que escribas tan como el culo;2020-04-25 10:59:43+00:00;Anuncio_4;Buenos Aires, Argentina;
1050;1.2540020169988874e+18;ROBERTO273;srpresidente alferdez alferdezprensa nos alejamos del mercosur de eeuu nos acercamos a china liberamos los delincuentes y paralizamos a la economia quien lo asesora el covid19 no lo deja ver a ud y sus colaboradores los peligros que se avecinan;2020-04-25 10:59:13+00:00;Anuncio_4;Buenos Aires, Argentina;
1051;1.2540019743218606e+18;alva_ront969;alferdez alferdezprensa viejo choto distanciamiento;2020-04-25 10:59:03+00:00;Anuncio_4;Buenos Aires, Argentina;
1052;1.2540011964838707e+18;ColegiodeKines1;los kinesiologos y kinesiologas quieren volver omarperotti alferdez alferdezprensa;2020-04-25 10:55:58+00:00;Anuncio_4;Buenos Aires, Argentina;
1053;1.253998466096943e+18;KariArgentina84;orgullo de que que diarios y noticias ve estamos viendo como hunden el pais compras con sobreprecio medicos cubanos la maquinita imprimiendo los presos se quieren liberar la anses no labura el senado tampoconos hundimos senora y el capitan del barco lo sabe;2020-04-25 10:45:07+00:00;Anuncio_4;Buenos Aires, Argentina;
1054;1.2539957901141852e+18;KariArgentina84;no queremos el fracaso senora ya fracasamos ya se fue a pique la argentina y recien empieza esto levante la cuarentena presi el hambre es la mayor pandemia no el coronavirus;2020-04-25 10:34:29+00:00;Anuncio_4;Buenos Aires, Argentina;
1055;1.2539920178662482e+18;KariArgentina84;claro es el acuerdo que hizo con soros nos encierra le vende al mundo que es un lider manejando la pandemia a cambio de nos vendio urgente tiene que levantar la cuarentena no se puede extender es injustificable;2020-04-25 10:19:29+00:00;Anuncio_4;Buenos Aires, Argentina;
1056;1.2539830678632325e+18;GustavoWilhelm3;alferdezprensa haganselo llegar al sr presidente;2020-04-25 09:43:55+00:00;Anuncio_4;Buenos Aires, Argentina;
1057;1.2539676826234757e+18;Vale58373166;alferdezprensa alferdez hablale a los pibes y pibas que necesitan salir del encierro mi hijo y mi hija con 4 y 7 anos lo esperan tanto como papa noel a sacar al perro sobre la misma cuadra de casa con eso ya son felices;2020-04-25 08:42:47+00:00;Anuncio_4;Buenos Aires, Argentina;
1058;1.2539648896993649e+18;noestanadadicho;si leyeran los comentarios verian a la gente de moron hablando de como se revalorizo la zona con el aeropuerto y que viene a hablar de la zona como si aeroparque estuviese en un descampado cuando esta en el medio de caba esto es otro intento de monopolio k;2020-04-25 08:31:41+00:00;Anuncio_4;Buenos Aires, Argentina;
1059;1.2539608281282806e+18;Manuela28800357;sr presidente en san juan no respetan sus decretos a exeptuados mi esposo esta aislado en un hotel y no recibio asistencia medica y vieron la documentacion que acredita su trabajo pido por favor una respuesta;2020-04-25 08:15:33+00:00;Anuncio_4;Buenos Aires, Argentina;
1060;1.2539598864482673e+18;alyxfaderland;no quieres matar ya lo sabemos pero quedate tranquilo mataste a dos en cordoba liliana y laura sos un asesino;2020-04-25 08:11:49+00:00;Anuncio_4;Buenos Aires, Argentina;
1061;1.2539598046886625e+18;alyxfaderland;y los q desde hace un mes tenemos dolencias domores q nos pueden ni miras de ver un turno despues de este atrasodegcuanto mas nos haras sufrir o tenemos q salir a contagiarnos para q nos atuendan cuantos moriran x un sistema sanitario fundido y a favor de las prepagas;2020-04-25 08:11:29+00:00;Anuncio_4;Buenos Aires, Argentina;
1062;1.253959151736234e+18;alyxfaderland;te equivocaste con muchas normas y de cabezon y tozudo no escuchas halagos si pero mataste la mataron tus normas absurdas negar un pase a una trasplantada echarla de un centro x no tener covid esos son tus exoertos se llamaba laura apyesto q no llamas a su familia;2020-04-25 08:08:53+00:00;Anuncio_4;Buenos Aires, Argentina;
1063;1.2539584994296832e+18;alyxfaderland;q te asesoren mejor si no tenes coronavirus no vengas y asiuna vida en cordoba no vuelve 24 anos y todo lo q se oerdio porque no le dieton autorizacion a viajar csu medicorutas militarizadas q tratan como si fuera ejdrcito enemigo murio no vuelve;2020-04-25 08:06:18+00:00;Anuncio_4;Buenos Aires, Argentina;
1064;1.2539428518614385e+18;mameche83307623;gracias presidente;2020-04-25 07:04:07+00:00;Anuncio_4;Buenos Aires, Argentina;
1065;1.253940343642493e+18;Rodri_ellemberg;nooo yo le hago caso a alferdezprensa;2020-04-25 06:54:09+00:00;Anuncio_4;Buenos Aires, Argentina;
1066;1.2539308781469204e+18;salome_clau;alferdez ginesggarcia kicillofok msalnacion minfrapba alferdezprensa mininteriorar por favor son 51 medicos ecuatoriano que no pudieron regresar y son parte de nuestro personal de salud en argentina los necesitamos y quieren regresar;2020-04-25 06:16:32+00:00;Anuncio_4;Buenos Aires, Argentina;
1067;1.2539307638479012e+18;AutenticoEp;la repuesta no es la adecuada y te estas arrogando un lugar que no te corresponde hay un opinologo en cada esquina por eso la preguntas fue dirigida directamente al presidente;2020-04-25 06:16:05+00:00;Anuncio_4;Buenos Aires, Argentina;
1068;1.2539240313902735e+18;Bichytina;te lo respondo yo el tapaboca no es un barbijo para q el virus no pase de tu garganta a una superficie debe tener un poro de 02 nm desde q se implemento el tapaboca no vi una sola persona q no se lo toque es mas una medida psicologica q eficaz;2020-04-25 05:49:20+00:00;Anuncio_4;Buenos Aires, Argentina;
1069;1.2539177639172874e+18;RSQuesada;sinverguenza tenes la cara de piedra;2020-04-25 05:24:26+00:00;Anuncio_4;Buenos Aires, Argentina;
1070;1.2539176132830536e+18;RSQuesada;si que les saquen mas dinero a los 12 millones que trabajan pero a nostrosbebbel gobierno que no nos toquen un centavo sino pobres;2020-04-25 05:23:50+00:00;Anuncio_4;Buenos Aires, Argentina;
1071;1.2539169957389066e+18;RSQuesada;preguntenle a fernandez como fue el arreglo que hizo con cristina para salvarla de las rejas;2020-04-25 05:21:23+00:00;Anuncio_4;Buenos Aires, Argentina;
1072;1.2976628766357996e+18;GamesRedDeer;do you remember the times when highscore was what really mattered cyberprotocol77 is coming to steam on september 17 add it to wishlist retrogaming arcade;2020-08-23 22:31:53+00:00;Anuncio_4;Buenos Aires, Argentina;
1073;1.2539167763347988e+18;RSQuesada;nadie sabes mas que vos y cristina uds le ensenaron a mundo todo lo que saben por eso usa y europa esta tan mal y argentina es una potencia;2020-04-25 05:20:30+00:00;Anuncio_4;Buenos Aires, Argentina;
1074;1.2539163633678868e+18;RSQuesada;alferdezprensa bravo genio ahora q el pais esta abajo abandonas la posibilidad de futuros acuerdos a traves del mercosur en un momento en el que mas se necesitara el comercio para salir adelante la que nos espera con uds que inutiles;2020-04-25 05:18:52+00:00;Anuncio_4;Buenos Aires, Argentina;
1075;1.253914310859948e+18;DeliaGomezok;basta de liberar delincuentes sabinafrederic santicafiero pietragallahora mininteriorar alferdez alferdezprensa cfkargentina;2020-04-25 05:10:42+00:00;Anuncio_4;Buenos Aires, Argentina;
1076;1.2539079205904425e+18;hroquecg;pesima decision otra vez cristina x q no estan sus amigo otra vez la influencia de los marxistas de la campora otra vez flojisimo el entorno de alferdez alferdezprensa;2020-04-25 04:45:19+00:00;Anuncio_4;Buenos Aires, Argentina;
1077;1.253903524544602e+18;PaulaBentolila;en un total de acuerdo msalnacion ginesggarcia alferdez alferdezprensa;2020-04-25 04:27:51+00:00;Anuncio_4;Buenos Aires, Argentina;
1078;1.2538947688301568e+18;NataliaTitos;alferdezprensa podre traer a mi queridisima ciudad de caleta olivia provincia de santa cruz algun mensaje del sr presidente alferdez mas precisamente a canal 2 caleta video cable srl que me dice presi;2020-04-25 03:53:03+00:00;Anuncio_4;Buenos Aires, Argentina;
1079;1.2538935871101133e+18;carolin82222614;entre ellos se entienden alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-04-25 03:48:22+00:00;Anuncio_4;Buenos Aires, Argentina;
1080;1.25389342655223e+18;carolin82222614;por supuesto todos los reos tienen los mismos derechos alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-04-25 03:47:43+00:00;Anuncio_4;Buenos Aires, Argentina;
1081;1.2538928577416192e+18;MecCiarlan;alferdez santicafiero licdanielarroyo hemos puesto en su conocimiento las necesidades del sector al que representamos el tiempo corre y los monotributistas no comen mesa de dialogo para marayanoestassolo urgente monotributistasenemergencia estaninformados respuestaya;2020-04-25 03:45:28+00:00;Anuncio_4;Buenos Aires, Argentina;
1082;1.253892579743105e+18;TUYOMIQUERER;alferdez alferdezprensa pontifexes por amor a cristo senor alberto presidente d los argentinos permita a los varados en exterior estar en argentina mi hijo de usa llego a mexico y espera regresar a casa como estaria ud asi estoy yo x favoorr;2020-04-25 03:44:21+00:00;Anuncio_4;Buenos Aires, Argentina;
1083;1.2538894186891633e+18;PaulaBentolila;estan queriendo tener que volver todo para atras o demostrar que lo invertido en camas y respiradores y los medicos cubanos se va a utilizar ya x favor conlosninosno sigamos cuidando a todos x igual ginesggarcia msalnacion alferdez alferdezprensa omarperotti;2020-04-25 03:31:48+00:00;Anuncio_4;Buenos Aires, Argentina;
1084;1.2538890339204874e+18;walkiride;alferdezprensa;2020-04-25 03:30:16+00:00;Anuncio_4;Buenos Aires, Argentina;
1085;1.253888865217196e+18;tugranoenelorto;es en serio eso estan haciendo y para que tienen las mascaras de la empresa liliana y todas las donaciones asesinospablojavkin omarperotti alferdezprensa alferdez pamiorgar;2020-04-25 03:29:36+00:00;Anuncio_4;Buenos Aires, Argentina;
1086;1.2538835594520494e+18;hernanmassetti;y vos sos un pobre pelotudo novuelvenmas;2020-04-25 03:08:31+00:00;Anuncio_4;Buenos Aires, Argentina;
1087;1.253880587053564e+18;andreita28;sr presidente no les den la domiciliaria a todas esas personas que deliberadamente y en pleno ejercicio de sus facultades hicieron algun tipo de dano a la sociedad;2020-04-25 02:56:42+00:00;Anuncio_4;Buenos Aires, Argentina;
1088;1.253878226394497e+18;martabazzone;ya que esta haciendo eso senor presidentes acuerdese de los trabajadores de limpieza que trabajaron toda la cuarentenay ganan una miseria;2020-04-25 02:47:19+00:00;Anuncio_4;Buenos Aires, Argentina;
1089;1.2538746736469975e+18;aigaribay;por favor necesitamos volver a casa a cumplir con la cuarentena necesitamos un cronograma de vuelos nos esta matando esta incertidumbre;2020-04-25 02:33:12+00:00;Anuncio_4;Buenos Aires, Argentina;
1090;1.2538681102113587e+18;susipol67;bueno lo votaron;2020-04-25 02:07:07+00:00;Anuncio_4;Buenos Aires, Argentina;
1091;1.2538660382881014e+18;a1noticias;hace instantes arielsujarchuk y luanavolnovich supervisaron el operativo de traslado de 27 pacientes de la clinica san carlos intervenida por irregularidades sanitarias a la gestion municipal alferdez vhmok cronica alferdezprensa;2020-04-25 01:58:53+00:00;Anuncio_4;Buenos Aires, Argentina;
1092;1.2538651614647214e+18;AtsOspe;americatv telefenoticias a24com todonoticias cronica educacionar alferdez kicillofok trottanico ginesggarcia cfkargentina alferdezprensa;2020-04-25 01:55:24+00:00;Anuncio_4;Buenos Aires, Argentina;
1093;1.2538623871507087e+18;SeRealSeLeal;;2020-04-25 01:44:23+00:00;Anuncio_4;Buenos Aires, Argentina;
1094;1.2538600374050488e+18;DanielaFunez17;alferdez aleberco alferdezprensa sergiomassa realmente no podemos pagar bajo este sistema q ajusta por inflacion menor ingreso perdida de trabajo etc etc los bancos felices cuarentenaextendida;2020-04-25 01:35:03+00:00;Anuncio_4;Buenos Aires, Argentina;
1095;1.2538556326937887e+18;iglesiasgd;sehizojusticia correra sangre alferdez alferdezprensa;2020-04-25 01:17:33+00:00;Anuncio_4;Buenos Aires, Argentina;
1096;1.2538535857434583e+18;ConLaGenteRos;coronavirusargentina el presidente mantuvo este viernes una extensa videoconferencia con los mandatarios se esperan anuncios sobre la continuidad del aislamiento en las proximas horas alferdez alferdezprensa msalnacion;2020-04-25 01:09:24+00:00;Anuncio_4;Buenos Aires, Argentina;
1097;1.253849283364864e+18;Majitoo013;hagamoslo viral no lo podemos permitir alferdez alferdezprensa con o sin pandemia te salimos a la calle si liberas a estos hdp gobiernodeinutiles;2020-04-25 00:52:19+00:00;Anuncio_4;Buenos Aires, Argentina;
1098;1.2538490823108608e+18;PaulaBentolila;cabe alguna duda que dejar salir a los chicos no es conveniente alferdez alferdezprensa ginesggarcia radiofonica1007 cronicaseltrece;2020-04-25 00:51:31+00:00;Anuncio_4;Buenos Aires, Argentina;
1099;1.2538490753861263e+18;IgnotaCreyente;algo mas alferdez a ver que otra ineptitud se te ocurre nos mandaste a tomar te caliente para curar el covid y completar una ddjj liberas presos dolar blue y mep arriba de 100 emitis pila de billetes sin numeracion que otra cosa se te ocurre para jodernos alferdezprensa;2020-04-25 00:51:29+00:00;Anuncio_4;Buenos Aires, Argentina;
1100;1.2538490584284897e+18;ArchJaume;casarosada alferdezprensa no seas inutil y toma al toro por las bolas;2020-04-25 00:51:25+00:00;Anuncio_4;Buenos Aires, Argentina;
1101;1.2538480631411958e+18;Majitoo013;alferdez alferdezprensa patobullrich horaciorlarreta que se viralice gobiernodeinutiles;2020-04-25 00:47:28+00:00;Anuncio_4;Buenos Aires, Argentina;
1102;1.2538471418077225e+18;agustingomezatr;alferdez herrerayflia mauricloss;2020-04-25 00:43:48+00:00;Anuncio_4;Buenos Aires, Argentina;
1103;1.2538460216140431e+18;LuanaDenisse;alferdezprensa alferdez herrerayflia;2020-04-25 00:39:21+00:00;Anuncio_4;Buenos Aires, Argentina;
1104;1.2538450645955052e+18;mfernandaag;colegio emaus;2020-04-25 00:35:33+00:00;Anuncio_4;Buenos Aires, Argentina;
1105;1.253843878391812e+18;Pamela45623366;alferdezprensa mininteriorar mindetransporte maritoabdo mariomeoni cfkargentina alferdez felipesola argentinosvaradosenelexterior;2020-04-25 00:30:50+00:00;Anuncio_4;Buenos Aires, Argentina;
1106;1.2538414372271923e+18;soxcar1972;los aviones salen para el rio en palomar salen hacia un colegio;2020-04-25 00:21:08+00:00;Anuncio_4;Buenos Aires, Argentina;
1107;1.2538411354512138e+18;gabydelucia;felicitaciones chicas muy buena iniciativa trabajo solidaridario de esta hermosa juventud sdeamor2020;2020-04-25 00:19:56+00:00;Anuncio_4;Buenos Aires, Argentina;
1108;1.2538404982063514e+18;24conurbano;alberto logro el aval de los gobernadores y se esperan detalles de la nueva fase de la cuarentena que anunciaran este sabado cuarentenafocalizada cuarentenaadministrada alferdezprensa;2020-04-25 00:17:24+00:00;Anuncio_4;Buenos Aires, Argentina;
1109;1.253840084828291e+18;Gonzalo84631850;felicitaciones x la gran iniciativa yproyecto solidarioa las alumnas escuela imainstituto maria auxiliadora trelew chubut alferdez alferdezprensa arcionimariano twamaderna ricsastre josgime27827861 leilalloyd gabydelucia elchubut jornadaweb barciaml;2020-04-25 00:15:46+00:00;Anuncio_4;Buenos Aires, Argentina;
1110;1.253839578420654e+18;mfernandaag;aeroparque tiene el rio que es una via de escape ante cualquier inconveniente aca un avion tendria que aterrizar en las casas si tiene algun problema se poblo despues del aeropuerto y ahora en el mundo no se construyen mas aeropuertos en zonas urbanas;2020-04-25 00:13:45+00:00;Anuncio_4;Buenos Aires, Argentina;
1111;1.2538382478826127e+18;brevencuentro1;hagan lo que tengan que hacer las autoridades pero con los presos adentro nolosliberen alferdezprensa;2020-04-25 00:08:28+00:00;Anuncio_4;Buenos Aires, Argentina;
1112;1.2538373473026376e+18;LMnuncaP;podra ser que el gobierno de cientificos ginesggarcia alferdezprensa le haya comprado a china test no homologados sabiendo que paises como espana habia devuelto compras de insumos por fallidas se mandaron la fantochada patriota con aerolineasar para esto sisi asi es;2020-04-25 00:04:53+00:00;Anuncio_4;Buenos Aires, Argentina;
1113;1.2538371174463939e+18;Marilin75919067;prioridad los presos y los planeros el resto no existe;2020-04-25 00:03:58+00:00;Anuncio_4;Buenos Aires, Argentina;
1114;1.258909434979455e+18;BormidaLiliana;habla primero larreta alferdezprensa;2020-05-08 23:59:33+00:00;Anuncio_5;Buenos Aires, Argentina;
1115;1.258909227990614e+18;carolin82222614;ja ja jaaaaaa alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:58:44+00:00;Anuncio_5;Buenos Aires, Argentina;
1116;1.258909157241041e+18;BormidaLiliana;asi que cordoba esta muy bien alferdezprensa mira vos;2020-05-08 23:58:27+00:00;Anuncio_5;Buenos Aires, Argentina;
1117;1.258909117848191e+18;carolin82222614;vos tenes las manos sucias alferdezprensa alferdez alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:58:17+00:00;Anuncio_5;Buenos Aires, Argentina;
1118;1.2589089118658642e+18;BormidaLiliana;alferdezprensa ya mezclo todo como tiene miedo a nombrar a larreta dice que solo el amba qyeds igual y despues agrega caba te tuercen el brazo alberto no te tiembla para joder jubilados y como habla directo con intendentes saltando vias;2020-05-08 23:57:28+00:00;Anuncio_5;Buenos Aires, Argentina;
1119;1.258908877715841e+18;carolin82222614;se cumplio tu deseo cornudo alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:57:20+00:00;Anuncio_5;Buenos Aires, Argentina;
1120;1.258908713781547e+18;carolin82222614;esta loco o me parece alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:56:41+00:00;Anuncio_5;Buenos Aires, Argentina;
1121;1.2983223119390065e+18;GamesRedDeer;the end of the world is not the worst thing that can happen to us do you like space horrors we have been working at on this secret dark experimental project for some time newgame indiedev signeup for news;2020-08-25 18:12:15+00:00;Anuncio_5;Buenos Aires, Argentina;
1122;1.258908561079513e+18;carolin82222614;cierren las villas con perimetrales para que nadie salga alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:56:05+00:00;Anuncio_5;Buenos Aires, Argentina;
1123;1.2589083375608463e+18;carolin82222614;hdp alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:55:11+00:00;Anuncio_5;Buenos Aires, Argentina;
1124;1.258908263908651e+18;carolin82222614;que no se meta con ciudad de bs as hdp alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:54:54+00:00;Anuncio_5;Buenos Aires, Argentina;
1125;1.258908164084433e+18;carolin82222614;en cualquier momento para la pata alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:54:30+00:00;Anuncio_5;Buenos Aires, Argentina;
1126;1.2589080981876654e+18;carolin82222614;la marca en la cara es porque lo trompearon alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:54:14+00:00;Anuncio_5;Buenos Aires, Argentina;
1127;1.2589080834866913e+18;BormidaLiliana;alberto tiene miedo a decir caba que marca que no lo logra el amba por favor y esa frase no me van a torcer el brazo ya fue para ye la torsietoon cuando ajustaste jubilados pedirnos y quf cruelmente lo haras en junio alferdezprensa tienen miedo a decir villas y geriatricos;2020-05-08 23:54:11+00:00;Anuncio_5;Buenos Aires, Argentina;
1128;1.2589079572632945e+18;carolin82222614;bastar este viejo con las planillitas alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:53:41+00:00;Anuncio_5;Buenos Aires, Argentina;
1129;1.2589077588223304e+18;KolinaNacional;el riesgo de la pandemia se concentra en el amba alferdezprensa;2020-05-08 23:52:53+00:00;Anuncio_5;Buenos Aires, Argentina;
1130;1.2589077118713528e+18;alexfn_i;no me van a torcer el brazo alferdez alferdezprensa;2020-05-08 23:52:42+00:00;Anuncio_5;Buenos Aires, Argentina;
1131;1.2589076939615764e+18;chococo_sup;los mas importantes en la pandemia covid19 pedimos un dnu sanitario ginesggarcia alferdezprensa msalnacion ayudalos y te ayudas a vos dale rt medicoscuidados cuidameparaquetecuide nonosdejensolos;2020-05-08 23:52:38+00:00;Anuncio_5;Buenos Aires, Argentina;
1132;1.2589074067315466e+18;gabrielficini;hablemos de pais federal mientras vemos en la mayoria de las conferencias cuarentenistas a alferdezprensa kicillofok y horaciorlarreta nunca un gobernador del interior;2020-05-08 23:51:29+00:00;Anuncio_5;Buenos Aires, Argentina;
1133;1.258907226774868e+18;Federic22912449;alferdezprensa fijense el mic por momentos no se escucha;2020-05-08 23:50:46+00:00;Anuncio_5;Buenos Aires, Argentina;
1134;1.258906871236354e+18;Nicolasaltomar5;senor precidente le pido por favor re vea nuestro caso porque nos iban a dar lo suspendieron la ayuda yo cumplo la cuarentena como usted pidio ya no tengo recursos economico un peon de taxi si pudiera fijarse estaria muy agradecido;2020-05-08 23:49:22+00:00;Anuncio_5;Buenos Aires, Argentina;
1135;1.2589068551176724e+18;carolin82222614;yo cambio de canal dice boludeces rebelion alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:49:18+00:00;Anuncio_5;Buenos Aires, Argentina;
1136;1.243993087531266e+18;sergistack;usas google chrome lo siento por las mayusculas pero existe un nuevo navegador que es mas rapido y mas privado que chrome bloquea los anuncios y los rastreadores lo cual ahorra tiempo de carga la interfaz es exactamente igual que la de chrome brave lo supera en todo;2020-03-28 20:07:18+00:00;Anuncio_5;Buenos Aires, Argentina;
1137;1.2589068386340577e+18;AgnelliPardini;alferdezprensa nos soy votante del kirchnerismo no vote al presidente soy de caba y vote a cambiemos quiero que cuidemos a este estadista que es alberto fernandez y que nuestro jefe de gobierno que votamos mayoritariamente siga en su linea como lo hace un abrazo a todos;2020-05-08 23:49:14+00:00;Anuncio_5;Buenos Aires, Argentina;
1138;1.258906671289598e+18;rosaoavando;gracias presidente alberto;2020-05-08 23:48:34+00:00;Anuncio_5;Buenos Aires, Argentina;
1139;1.2589066397443195e+18;carolin82222614;no podemos escuchar a este tipo alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:48:26+00:00;Anuncio_5;Buenos Aires, Argentina;
1140;1.258906618420478e+18;KolinaBsAs;voy a cuidar a la gente antes que nada albertotecuida alferdezprensa ahora;2020-05-08 23:48:21+00:00;Anuncio_5;Buenos Aires, Argentina;
1141;1.2589065774630175e+18;carolin82222614;no te compares con usa hdp alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:48:12+00:00;Anuncio_5;Buenos Aires, Argentina;
1142;1.2589064199208018e+18;carolin82222614;que mierda me importa noruega hdp alferdezprensa alferdez cfkargentina crisnoticias mauriciomacri mlousteau2019 todonoticias edufeiok clarincom alfleuco agencialavieja cuervotinelli buryailericardo patobullrich;2020-05-08 23:47:34+00:00;Anuncio_5;Buenos Aires, Argentina;
1143;1.25890548081621e+18;eugeniavivas;que dijo mama alberto ya puedo salir no se mi amor solo estoy escuchando lo importante es que alberto nos cuida alferdez alferdezprensa;2020-05-08 23:43:50+00:00;Anuncio_5;Buenos Aires, Argentina;
1144;1.2589050549349007e+18;MargotRoca1;es muy triste y angustiante hay que prepararse para no permitir esta afrenta;2020-05-08 23:42:09+00:00;Anuncio_5;Buenos Aires, Argentina;
1145;1.2589042220593725e+18;MM_MiAmor;hipicrita como te miente alferdez alferdezprensa se fue todo al carajo las calles estan llenas inbecil horaciorlarreta capital es un hervidero colas de gente en los comercios donde vive este infeliz edufeiok alfleuco c5n a24com todonoticias angeletchecopar;2020-05-08 23:38:50+00:00;Anuncio_5;Buenos Aires, Argentina;
1146;1.2589037935818588e+18;ASarife;conmilibertadno yomecuido quiero un gobierno respetando la cn legislando como corresponde dejen de gobernar por dnu alferdezprensa alferdez casarosada diputadosar senadoargentina;2020-05-08 23:37:08+00:00;Anuncio_5;Buenos Aires, Argentina;
1147;1.258903222464512e+18;brevencuentro1;tvpublica tenemos que ver tn alferdezprensa por fin;2020-05-08 23:34:52+00:00;Anuncio_5;Buenos Aires, Argentina;
1148;1.2589016721952276e+18;avicidomini;alferdez alferdezprensa santicafiero wadodecorrido martinmguzman martindonate;2020-05-08 23:28:42+00:00;Anuncio_5;Buenos Aires, Argentina;
1149;1.2589013132089426e+18;MM_MiAmor;albertotecuida te cuida las pelotas la calle llena de viejos esto se fue al carajo alferdez alferdezprensa todonoticias horaciorlarreta barbaradiez agencialavieja angeletchecopar sergiomassa edufeiok a24com cuervotinelli italia un poroto;2020-05-08 23:27:16+00:00;Anuncio_5;Buenos Aires, Argentina;
1150;1.2589006518048973e+18;MM_MiAmor;la calle esta llena de gente y muchisima gente mayor sin barbijos horaciorlarreta alferdezprensa angeletchecopar edufeiok c5n todonoticias a24com agencialavieja atlanticsurff cuervotinelli chauoperetak esto se esta llendo al carajo conmilibertadno 8mayo;2020-05-08 23:24:39+00:00;Anuncio_5;Buenos Aires, Argentina;
1151;1.258900532254724e+18;DiosaMane;alberto fernandez los que gobiernan son cuidadosos los otros escriben en twitter alferdez alferdezprensa cfkargentina parece pero no siempre se es hombre de palabra;2020-05-08 23:24:10+00:00;Anuncio_5;Buenos Aires, Argentina;
1152;1.258899158431404e+18;AleBG__71;senadoargentina diputadosar hcdiputadosba legiscaba casarosada alferdez alferdezprensa cfkargentina les queda claro o les hacemos un dibujito cmagistratura cortesupremaar;2020-05-08 23:18:43+00:00;Anuncio_5;Buenos Aires, Argentina;
1153;1.2588983481463357e+18;DiosaMane;ups alferdez alferdezprensa gabicerru las cosas que se dicen no se borran jamas para bien o para mal dificil volver a confiar quien traiciona;2020-05-08 23:15:30+00:00;Anuncio_5;Buenos Aires, Argentina;
1154;1.2588968221788078e+18;GLVERONICA;10 min en la plaza te lo pide benito alferdezprensa alferdez;2020-05-08 23:09:26+00:00;Anuncio_5;Buenos Aires, Argentina;
1155;1.258896026620121e+18;soluterionte;alferdezprensa;2020-05-08 23:06:16+00:00;Anuncio_5;Buenos Aires, Argentina;
1156;1.2588951513401057e+18;LGavoto;alferdez alferdezprensa msalnacion vamos a gritar cada vez mas fuerte les estamos mostrando la realidad nada mas contundente que eso medicoscuidados cuidameparaquetecuide nosomosheroessomostrabajadores;2020-05-08 23:02:47+00:00;Anuncio_5;Buenos Aires, Argentina;
1157;1.2588947217385636e+18;CansadaDra;basta no podemos mas necesitamos dnu sanitario medicoscuidados cuidameparaquetecuide ayudanos y dale rt alferdez alferdezprensa argmedicos;2020-05-08 23:01:05+00:00;Anuncio_5;Buenos Aires, Argentina;
1158;1.2588941408778117e+18;santiagojoseok1;en minutos habla el presidente hagamos nuestro esfuerzo e interpretemos bien el mensaje alferdez alferdezprensa;2020-05-08 22:58:46+00:00;Anuncio_5;Buenos Aires, Argentina;
