username;tweet;fecha;anuncio;ubicacion;id;sentimiento
Fdvall;alferdez alferdezprensa sergiomassa cfkargentina mauriciomacri mariuvidal jlespert jmilei senadoargentina diputadosar;2020-06-26 12:18:51+00:00;Anuncio_8;Buenos Aires, Argentina;1276490102697594880;
LibertadViv;deberiamos seguir el ej de finlandia ya que a partir del 1 de junio comenzoy continuara a eliminar las restricciones establecidas para mitigar la propagacion del virus restricciones que seran levantadas gradualmente de acuerdo al plan anunciado nosotros que plan tenemos;2020-06-26 12:18:23+00:00;Anuncio_8;Buenos Aires, Argentina;1276489984590196736;
GonzaloSueiro;ojo alberto mindlin y pampa energia son parte del saqueo y vaciamiento de la argentina y socios testaferro del ex presidente macri;2020-06-26 12:15:31+00:00;Anuncio_8;Buenos Aires, Argentina;1276489266546294784;
hugoegoza;alferdezprensa horaciorlarreta alferdez radiomitre clarincom lanacion volver a la etapa uno de la cuarentena es un fracaso por lo menos dejenos salir a correr muchas gracias;2020-06-26 12:14:37+00:00;Anuncio_8;Buenos Aires, Argentina;1276489037033897989;
martacor240;alferdez alferdezprensa kicillofok horaciorlarreta;2020-06-26 12:13:11+00:00;Anuncio_8;Buenos Aires, Argentina;1276488679318577153;
PabloMega2;pauperrimo proyecto de ley que solo va a seguir poniendo piedras al crecimiento del empleo lluvia de juicios por que el jefe les mando un mail a las 10 de la noche;2020-06-26 12:11:08+00:00;Anuncio_8;Buenos Aires, Argentina;1276488163041652739;
ConcertaTOAS;extraido del programa 31 de toas nuestra historia palabras del diputado nacional juanameri del frentedetodos jlgiojaprensa alferdezprensa joseluisgioja;2020-06-26 12:06:58+00:00;Anuncio_8;Buenos Aires, Argentina;1276487112695656449;
JaviMuff;se hace lo q corresponde super troll;2020-06-26 12:04:23+00:00;Anuncio_8;Buenos Aires, Argentina;1276486464344383489;
esposito_cre;la ley de teltrabajo es una bazofia se nota q nunca tuvieron un trabajo privado y decente y que viven una vida 5 con nuestro dinero jxckperonismopopulismo casta politica privilegiada regulando lo q debe regular el mercado hacen d este pais una villa miseria impresentables;2020-06-26 12:03:13+00:00;Anuncio_8;Buenos Aires, Argentina;1276486170902433795;
lezkraken;para terminar de cagar a los que siguen trabajando y para que la empresa que hoy pensaba contratar un empleado para hacer teletrabajo ya esta avisando que se cancela entrevista online gracias por fomentar el trabajo en negro y mal pagado;2020-06-26 11:48:50+00:00;Anuncio_8;Buenos Aires, Argentina;1276482548370202628;
elfoucho;el 9 de julio salimos hasta con patinetas y si no le gusta que se vaya a venezuela alferdezprensa y toda la banda peronista;2020-06-26 11:29:45+00:00;Anuncio_8;Buenos Aires, Argentina;1276477746303119360;
FLeoP;alferdez alferdezprensa por que no le prestas atencion a este ejemplo de gobierno;2020-06-26 11:27:25+00:00;Anuncio_8;Buenos Aires, Argentina;1276477159150886921;
TanaFerro1978;metanse esa nueva normalidad distopica que tanto quieren imponer en el orto;2020-06-26 11:27:03+00:00;Anuncio_8;Buenos Aires, Argentina;1276477067169759236;
AleLaKuka;uds son parte de ese todo yo no soy parte de la mafia macrista alferdezprensa diganle a alferdez q con esas actitudes de dalai lama esta traicionando al 49 q lo votamos conmigo no cuenten para la proxima;2020-06-26 11:21:53+00:00;Anuncio_8;Buenos Aires, Argentina;1276475766147072005;
13erview;gracias alferdezprensa renunciacfk;2020-06-26 11:20:28+00:00;Anuncio_8;Buenos Aires, Argentina;1276475411166347264;
ZamitHernan;cuando van a mandar el proyecto de ley del impuesto a las grandes fortunas alferdez alferdezprensa el pueblo tiene necesidades se enteran;2020-06-26 11:18:20+00:00;Anuncio_8;Buenos Aires, Argentina;1276474876027719686;
PIoficialLP;conduzca capitan aca los intransigentes lo bancamos alferdezprensa alferdez piargentina;2020-06-26 11:13:29+00:00;Anuncio_8;Buenos Aires, Argentina;1276473655665602562;
ROBERTO273;tengo la duda presidente alferdez alferdezprensa si es ud el que quiere expresarse y cometer estos horrores de apreciacion o son sus colaboradores que lo empujan a ello la cuarentena nos hastio a todos y debemos ser cuidadosos con el mensaje ya que muchos lo perdieron todo;2020-06-26 10:56:30+00:00;Anuncio_8;Buenos Aires, Argentina;1276469379451047939;
karydiciembre1;troll;2020-06-26 10:55:32+00:00;Anuncio_8;Buenos Aires, Argentina;1276469138161111040;
MauroZolo;a que vivo ellos tienen un presidente nosotros un titere y una multiprosesada alferdez alferdezprensa;2020-06-26 10:45:57+00:00;Anuncio_8;Buenos Aires, Argentina;1276466726536953856;
Sebasti02315145;estafados por creditos promocionados x el estado para el pueblo solo queremos poder pagar lo que es nuestro sin usura sin indexacion;2020-06-26 10:29:51+00:00;Anuncio_8;Buenos Aires, Argentina;1276462673870360577;
drfior;la media sancion de la ley que obliga a las empresas a pagar internet a los empleados q hacen teletrabajo por este poco tiempo ademas de darle sillas q valen fortunas y darles una pc o notebook no se dieron cuenta fundiran y harn quebrar a todas las pymes alferdezprensa;2020-06-26 10:26:51+00:00;Anuncio_8;Buenos Aires, Argentina;1276461919319228416;
Cristia80151430;alferdez alferdezprensa senor presidente con las nuevas medidas de esta fase espero considere a los trabajadores de mercados y mayoristas queremos flexibilidad horaria bono y paritaria;2020-06-26 10:25:14+00:00;Anuncio_8;Buenos Aires, Argentina;1276461511641313280;
JuanVal19796273;ya que esta podes explicar a que se refiere el termino economia del conocimiento;2020-06-26 10:24:52+00:00;Anuncio_8;Buenos Aires, Argentina;1276461417886093312;
Cristia80151430;alferdezprensa senor presidente con las nuevas medidas de esta fase espero considere a los trabajadores de mercados y mayoristas queremos flexibilidad horaria bono y paritaria;2020-06-26 10:24:33+00:00;Anuncio_8;Buenos Aires, Argentina;1276461338202484737;
GuillermoOsva16;el 9 d julio dia d la independencia argentina ire con mis 3 banderas a cantar el himno nacional argentino al obelisco espero ustedes alferdez alferdezprensa horaciorlarreta kicillofok no me corten el paso prohiban llegar al obelisco desde ya muchas gracias;2020-06-26 09:50:14+00:00;Anuncio_8;Buenos Aires, Argentina;1276452702965370881;
yosolitaTw;busque y busque y no encontre ninguna el atentado 11s fue conmovedor y marco un hito y sabes alferdez alferdezprensa y medios funcionales y ensobrados no hay una sola tapa con los rostros de los caidos vos sacas covid19 para manejar y manipular el miedo inclui a los qom;2020-06-26 09:41:31+00:00;Anuncio_8;Buenos Aires, Argentina;1276450511621890049;
spytrdr;aborto fernandez cuida las vidas de les argentines sslvo en el vientre materno ahi las liquida;2020-06-26 09:33:28+00:00;Anuncio_8;Buenos Aires, Argentina;1276448482421886978;
spytrdr;la alternativa es respetar las garantias constitucionales lo que estan haciendo con esta cuarentena ridicula es nulo de toda nulidad;2020-06-26 09:32:08+00:00;Anuncio_8;Buenos Aires, Argentina;1276448150023176198;
spytrdr;lo q vos queres en realidad es q nos olvidemos de q somos seres pensantes;2020-06-26 09:30:11+00:00;Anuncio_8;Buenos Aires, Argentina;1276447658140450817;
spytrdr;y con las garantias constitucionales q hacemos aborto fernandez;2020-06-26 09:29:12+00:00;Anuncio_8;Buenos Aires, Argentina;1276447410122895361;
spytrdr;hay otra forma aborto fernandez eyectarte del sillon presidencial y q salgas disparado;2020-06-26 09:27:46+00:00;Anuncio_8;Buenos Aires, Argentina;1276447047672041474;
spytrdr;aborto fernandez te cuida y se preocupa por la vida de los argentines fuerza aborto fernandez;2020-06-26 09:26:13+00:00;Anuncio_8;Buenos Aires, Argentina;1276446657748652032;
mateoloquito23;y si nos pagan el bono covid19 a los de saludlomas como nos cagaron alferdez confiamos en vos y en minsaurralde y seguimos sin cobrar los 5000 desde marzo mucha ife y a nosotros;2020-06-26 08:34:35+00:00;Anuncio_8;Buenos Aires, Argentina;1276433666181410816;
beltrangambier;me quiero quedar con la panaderia de fernandez que es la utilidad publica;2020-06-26 08:34:30+00:00;Anuncio_8;Buenos Aires, Argentina;1276433646594019328;
HoracioCavak;sos un ser nefasto y perjudicial para la republica y si yo soy un bot saludos;2020-06-26 07:03:51+00:00;Anuncio_8;Buenos Aires, Argentina;1276410830461046784;
Gaston_ignacio8;pues si es para celebrar que una empresa apueste por el pais por lo menos hasta que la expropian;2020-06-26 06:40:00+00:00;Anuncio_8;Buenos Aires, Argentina;1276404829208838144;
neoflash5;agentepirincho;2020-06-26 06:29:46+00:00;Anuncio_8;Buenos Aires, Argentina;1276402252794781697;
rhandicholosk;donasemen;2020-06-26 06:08:20+00:00;Anuncio_8;Buenos Aires, Argentina;1276396859125309445;
kuznetsovWP;la nueva normalidad de los llamados runner pero esta vez van a ser los politikos van a correr;2020-06-26 05:59:12+00:00;Anuncio_8;Buenos Aires, Argentina;1276394561590394880;
heri_velazquez;mgracias gaby x todoayuden a los q nos echo macri de estado x grasas militantes x favor diputada queridabesosheriberto velazquuez de anses de cba;2020-06-26 05:58:41+00:00;Anuncio_8;Buenos Aires, Argentina;1276394430799454213;
POLACO_GERLY;los ausentes son de cambiemos;2020-06-26 05:55:06+00:00;Anuncio_8;Buenos Aires, Argentina;1276393530936758272;
ManuelPachter;soy jubilado gracias por la gran ayuda que me estan dando gracias a ustedes puedo comer 2 o 3 veces por semana;2020-06-26 05:32:36+00:00;Anuncio_8;Buenos Aires, Argentina;1276387869163237376;
ZurdoEmpobrece2;es joda;2020-06-26 05:31:45+00:00;Anuncio_8;Buenos Aires, Argentina;1276387652896542722;
ZurdoEmpobrece2;vamossss grande gabi es con todes;2020-06-26 05:31:24+00:00;Anuncio_8;Buenos Aires, Argentina;1276387564983894016;
LucaTomas_;hace una ley que prohiba la pobreza;2020-06-26 05:31:17+00:00;Anuncio_8;Buenos Aires, Argentina;1276387537095884801;
ZurdoEmpobrece2;taittea a las 2 de la manana haciendose la laburante pedazo de noqui bajate el sueldo;2020-06-26 05:29:54+00:00;Anuncio_8;Buenos Aires, Argentina;1276387188478001152;
GustavoCtes;justa ajustando a los jubilados;2020-06-26 05:26:20+00:00;Anuncio_8;Buenos Aires, Argentina;1276386289051480064;
emi_par72;gracias gabriela por proteger el trabajo hasta de los que no quieren q se los protejan;2020-06-26 05:24:31+00:00;Anuncio_8;Buenos Aires, Argentina;1276385832388251648;
nanytom;donaplasma;2020-06-26 05:24:23+00:00;Anuncio_8;Buenos Aires, Argentina;1276385800842817537;
LordLucio_;se olvidaron de el;2020-06-26 05:22:31+00:00;Anuncio_8;Buenos Aires, Argentina;1276385332045516802;
KariPavonG;por aqui es el camino vamos companera;2020-06-26 05:21:11+00:00;Anuncio_8;Buenos Aires, Argentina;1276384996484354049;
resumenactual;se confirmo un nuevo caso de covid19 en la rioja minsaludlrj msalnacion juanvergaralr quintelaricardo alferdez alferdezprensa ginesggarcia;2020-06-26 05:17:11+00:00;Anuncio_8;Buenos Aires, Argentina;1276383988391784448;
resumenactual;nacion firmo asistencia por 25 millones de dolares para salta cordoba y rosario martinllaryora gobiernosalta wadodecorrido alferdez alferdezprensa;2020-06-26 05:14:44+00:00;Anuncio_8;Buenos Aires, Argentina;1276383370126262272;
emi_par72;genia plasmaparatodos;2020-06-26 05:14:27+00:00;Anuncio_8;Buenos Aires, Argentina;1276383302035914752;
resumenactual;con amplia mayoria diputados aprobo el proyecto para regular el teletrabajo diputadosar vsiley sergiomassa alferdez alferdezprensa daniloaflores;2020-06-26 05:12:46+00:00;Anuncio_8;Buenos Aires, Argentina;1276382875135496192;
SilviaBVarela;cfkargentina sergiomassa alferdez alferdezprensa;2020-06-26 04:38:20+00:00;Anuncio_8;Buenos Aires, Argentina;1276374209879515137;
vicanozca;necesitaria saber si incluye a les docentes;2020-06-26 04:03:06+00:00;Anuncio_8;Buenos Aires, Argentina;1276365343385169920;
maxvader7;el juez de paz ya hizo bastante;2020-06-26 03:58:52+00:00;Anuncio_8;Buenos Aires, Argentina;1276364280774955009;
JMaxiVillarruel;yo soy lealtad al peronismo y lo vengo haciendo desde el 1999 y no porq me lo digan moreno tiene q darse cuenta q hablar contra un gobierno no es constructivo vos pensas q cristina tomo la decision porq magnetto la obligo o porq ella lo decidio vamos muchachos;2020-06-26 03:45:24+00:00;Anuncio_8;Buenos Aires, Argentina;1276360891106295808;
JMaxiVillarruel;es el presidente elegido x una gran mayoria si no te gusta las decisiones espera 3 anos y medios y en la proxima votacion elegis al candidato moreno presidente y tendremos q adecuarnos a las decisiones q elija el mismo en caso de q gane no obviamente siempre en forma democratica;2020-06-26 03:36:23+00:00;Anuncio_8;Buenos Aires, Argentina;1276358619785805824;
sanchifranc;mejor explicado imposible x favor hagamos algo alferdez alferdezprensa cfkargentina;2020-06-26 03:21:48+00:00;Anuncio_8;Buenos Aires, Argentina;1276354952873590786;
DrPhil50270308;ademas propongo repetir el banderazo protestas ya dijimos basta es indignante alferdezprensa es igual que de la rua este titere;2020-06-26 03:20:06+00:00;Anuncio_8;Buenos Aires, Argentina;1276354521984352256;
MPomacea;simbolicamente la economia va a funcionar a pleno contame forro alferdez alferdezprensa vos seguis cobrando la totalidad de tu sueldo vos que podes que cenaste hoy de rico;2020-06-26 03:16:39+00:00;Anuncio_8;Buenos Aires, Argentina;1276353653142630400;
MPomacea;las facilidades crediticias no existen se caen pymes y el pelotudo de alberto alferdez alferdezprensa se queda sin hacer nada crees que los que viajan en colectivos a tus actos son los aportantes del estado;2020-06-26 03:14:32+00:00;Anuncio_8;Buenos Aires, Argentina;1276353120281530368;
sanchifranc;y nosotros para cuando cfkargentina alferdez alferdezprensa maxikirchnerok carlosheller;2020-06-26 03:14:12+00:00;Anuncio_8;Buenos Aires, Argentina;1276353038060589056;
MPomacea;albert alferdez alferdezprensa a vos que te gusta citar pensadores y musicos;2020-06-26 03:10:17+00:00;Anuncio_8;Buenos Aires, Argentina;1276352051665133570;
Melany_aylenn14;alferdezprensa pamiorgar jorgeferraresi kicillofok alferdez;2020-06-26 02:54:48+00:00;Anuncio_8;Buenos Aires, Argentina;1276348157723623425;
AdamJanoj;alferdezprensa y quiere a canada con el saben porque ojo lo que anuncian manana o quedan en offside abandonen el cabal ya intlcrimcourt prensac5n cronica elpaisespana reuterslatam a24com;2020-06-26 02:45:47+00:00;Anuncio_8;Buenos Aires, Argentina;1276345887007137799;
Fer_mendeza;alferdez alferdezprensa horaciorlarreta kicillofok cfkargentina;2020-06-26 02:36:27+00:00;Anuncio_8;Buenos Aires, Argentina;1276343540180824070;
carlamalenchini;un esfuerzo mas que lo hagan los politicos que no aceptan resignar parte de su sueldo alferdezprensa alferdez kicillofok uds los avalan;2020-06-26 02:31:56+00:00;Anuncio_8;Buenos Aires, Argentina;1276342402551287808;
CristianPedroV1;los dias pasan y no tenemos respuestas valentina necesita urgente su tratamientoostrac supsaludpy alferdez alferdezprensa americatv cfkargentina facundoarana telenoche telefeprensa canal9oficial;2020-06-26 02:27:15+00:00;Anuncio_8;Buenos Aires, Argentina;1276341224849444864;
ValeSalcain;minmujerespba alferdezprensa alferdez;2020-06-26 02:26:46+00:00;Anuncio_8;Buenos Aires, Argentina;1276341101918597121;
MPomacea;ella no esta sola forro alferdez alferdezprensa;2020-06-26 02:26:21+00:00;Anuncio_8;Buenos Aires, Argentina;1276340997832814592;
roblesgabriel27;de verdad crees que tenes la autoridad suficiente como para decirle a otro companero lo que tienen que hacer solo no esta aplaudiendo como foca a la espera de algun pescado de premio por la obsecuencia el presidente es alfonsinista cuando se haga peronista charlamos meme;2020-06-26 02:11:42+00:00;Anuncio_8;Buenos Aires, Argentina;1276337311060557829;
milva331;que tremendo y cuanta desidia para macetas hay para veredas y gastos innecesarios tambien y no hay para lo importante en medio de una pandemia;2020-06-26 02:11:38+00:00;Anuncio_8;Buenos Aires, Argentina;1276337291074719748;
roblesgabriel27;la lealtad es a peron y al pueblo no al estado si te interesa o queres compartirlo siempre es bueno leer mas a peron y a evita y menos a los que escriben sobre ellos;2020-06-26 02:07:00+00:00;Anuncio_8;Buenos Aires, Argentina;1276336128551985152;
juanant33714905;el presidente alferdezprensa alferdez salio a repudiar estos atropellos;2020-06-26 02:06:47+00:00;Anuncio_8;Buenos Aires, Argentina;1276336073950593026;
JuanJusticialis;ahora termina la cuarentena y se lo podes ir a decir en persona no te hagas el boludo que todo el mundo sabe donde vive y donde para porque es el unico que esta en la calle no te hagas el boludo eh vas y se lo decis;2020-06-26 01:54:57+00:00;Anuncio_8;Buenos Aires, Argentina;1276333094119800832;
CharlyVega;que le parece esto sr presidente alferdez habria que aprovecharlo o prefieren pagar mas caro todo cc alferdezprensa;2020-06-26 01:54:32+00:00;Anuncio_8;Buenos Aires, Argentina;1276332990184992768;
JMaxiVillarruel;por eso salio presidente electo hay q apoyar y no tirar mierda y si tiene algo q decir q lo llame por telefono al presidente pero q deje de buscar fama;2020-06-26 01:54:12+00:00;Anuncio_8;Buenos Aires, Argentina;1276332907087441920;
GMartinez0990;si q somos muchisimos alberto amigo;2020-06-26 01:53:56+00:00;Anuncio_8;Buenos Aires, Argentina;1276332837055143936;
MiguelASebasti1;gracias cfkargentina;2020-06-26 01:53:54+00:00;Anuncio_8;Buenos Aires, Argentina;1276332828926640129;
JMaxiVillarruel;el cornudo es pirincho jajaja avisale a moreno q no se olvide esta fecha;2020-06-26 01:52:38+00:00;Anuncio_8;Buenos Aires, Argentina;1276332513162641411;
roblesgabriel27;para que nadie se olvide lo que dice lo grabamos y recordamos como se cumple;2020-06-26 01:52:00+00:00;Anuncio_8;Buenos Aires, Argentina;1276332353720287232;
lilira57;viste se olvidaron que estan ahi por nuestros votos;2020-06-26 01:48:23+00:00;Anuncio_8;Buenos Aires, Argentina;1276331439894802432;
AleLaKuka;me cago en satanas yo no vote esto mindlin ejemplo empresarial es ejemplo de mafioso sabelo alferdezprensa olvidate de mi voto;2020-06-26 01:46:09+00:00;Anuncio_8;Buenos Aires, Argentina;1276330878940086279;
JMaxiVillarruel;entonces q siga de rotation por la tv para q nadie se olvide de el obvio q puede decir lo q quiere estamos en democracia pero despues q no se olvide d lo q habla;2020-06-26 01:44:37+00:00;Anuncio_8;Buenos Aires, Argentina;1276330495559774208;
roblesgabriel27;a quien no le suman nada ningun presidente tiene que tener la facultad de intervenir para eso tiene que mandar la ley al congreso por que no le preguntas a massa por que no mandan la ley al congreso guillermo esta en el llano igual que vos y yo y puede decir lo que quiera;2020-06-26 01:41:15+00:00;Anuncio_8;Buenos Aires, Argentina;1276329647022751744;
SEGUDI01;vamos los albertos aqui vamos a estar hasta al final companero creen q nos hicimos peronistas solo para festejar;2020-06-26 01:38:22+00:00;Anuncio_8;Buenos Aires, Argentina;1276328923140366336;
Marquitosdp;que es lo que te llama la atencion en la foto yo exporto conocimiento y te puedo decir q esta ley es una farsa no saben de lo que estan hablando alferdez alferdezprensa diputadosar diputadostodos;2020-06-26 01:34:04+00:00;Anuncio_8;Buenos Aires, Argentina;1276327837344153603;
roblesgabriel27;estan justo detras de alberto fernandez y el tiempo dira quien tiene razon pero me parece que tenes todos los sintomas del cornudo;2020-06-26 01:33:41+00:00;Anuncio_8;Buenos Aires, Argentina;1276327741571379200;
JMaxiVillarruel;moreno no va a voltear al gobierno pero q es servil a los oligarcas de turno seguro con esos comentarios de mierda q no suman nada seguro;2020-06-26 01:32:54+00:00;Anuncio_8;Buenos Aires, Argentina;1276327546808918017;
BigBangAM810;alferdezprensa alferdez horaciorlarreta kicillofok redcame mopyme pymesrevista mintrabajoar kulfasm martinmguzman pedro cascales el gobierno debe sentarse a dialogar para dar soluciones economicas para todos;2020-06-26 01:30:06+00:00;Anuncio_8;Buenos Aires, Argentina;1276326840370638848;
roblesgabriel27;en que te basas para decir que este gobierno hace peronismo por las dudas te cuento que vote y milite lista completa del frente de todos porque nos persuadio guillermo moreno;2020-06-26 01:29:21+00:00;Anuncio_8;Buenos Aires, Argentina;1276326653862522881;
jorra2001;y quien le va a dar trabajo a esos trabajadores y trabajadoras que decis si se estan fundiendo todas las pymes;2020-06-26 01:22:02+00:00;Anuncio_8;Buenos Aires, Argentina;1276324811233517568;
Andyeco79;hola alferdez alferdezprensa te queria decir la vez pasada como se contagia de mayor forma el covid19 y no me diste pelota ahora los chinos lo descubrieron es a traves de la materia fecal igual tengo una idea para eliminarlo si queres contactame por privado;2020-06-26 01:21:19+00:00;Anuncio_8;Buenos Aires, Argentina;1276324628412104704;
gracielamonter7;alferdezprensa hola presi podrias pedir que la gente que se ha curado del covid done plasma para salvar a todos y todas las personas graves que sea gratuito el plasma para todos y todas gracias;2020-06-26 01:16:49+00:00;Anuncio_8;Buenos Aires, Argentina;1276323499422945281;
DrPhil50270308;asavazzini alferdezprensa kicillofok horaciorlarreta si ustedes insisten con la cuarentena cavernicola nosotros vamos a desobediencia civil marchas y protestas en todo el pais;2020-06-26 01:14:47+00:00;Anuncio_8;Buenos Aires, Argentina;1276322985155100673;
adrianalpmqlp;alferdezprensa van a seguir siendo esenciales los movielros que le hablan al porton verde como idiotas esperando sus conferencias decadente sy los periodistas ensobrados;2020-06-26 01:06:01+00:00;Anuncio_8;Buenos Aires, Argentina;1276320781396520961;
perro_siberiano;alferdez alferdezprensa me parece lo mas sensato este hilola gente lo necesita;2020-06-26 01:01:26+00:00;Anuncio_8;Buenos Aires, Argentina;1276319627526705156;
Marcelo95724234;alferdezprensa buenas noches estimado presidente se q es dificil y complicado leer o escuchar a todo el pueblopero le pido tome medidas sobre el tema de las manifestaciones de anticuarentenaya q la mayoria estos tratando d cumplir con la obligacion de ciu;2020-06-26 00:56:37+00:00;Anuncio_8;Buenos Aires, Argentina;1276318415926505472;
brevencuentro1;telefenoticias jujuy tenemos un colapso en la frontera cientos de bolivianos se vienen para amparse en nuestro sistema de salud alferdezprensa;2020-06-26 00:55:28+00:00;Anuncio_8;Buenos Aires, Argentina;1276318124023975936;
JMaxiVillarruel;se ve q no vez la realidad y todos los golpes q estan haciendo estos goriflaneros golpistas en contra del gobierno la nacion y clarin estan detras de todo esto;2020-06-26 00:52:24+00:00;Anuncio_8;Buenos Aires, Argentina;1276317351286394880;
JMaxiVillarruel;jajaja emergencia es dejar q siga hablando pavadas ahora se hace el mediador y se olvida cuando se hacia el poronga con los empresarios argentinos en la secretaria de comercio y a pesar de todo cristina lo banco y ahora perdio la memoria;2020-06-26 00:50:52+00:00;Anuncio_8;Buenos Aires, Argentina;1276316968690356224;
JMaxiVillarruel;companero si fuese companero no haria prensa barata si queria ayudar al peronismo no tiraria mierda al gobierno;2020-06-26 00:47:38+00:00;Anuncio_8;Buenos Aires, Argentina;1276316153858662405;
roblesgabriel27;hicieron las cosas mal con vicentin se les planto guillermo y tuvieron que recular en chancletas preguntale a alberte porque no mando la ley de expropiacion o la del impuesto a los ricos humo te estan tribuneando y atacas al companero que te lo dice te estan gorriado;2020-06-26 00:43:34+00:00;Anuncio_8;Buenos Aires, Argentina;1276315130364600320;
JMaxiVillarruel;guillermo moreno termino siendo el chilavert de estos tiempos se creyo q era el campeon del mundo y termino siendo el campeon de un torneo de verano;2020-06-26 00:39:04+00:00;Anuncio_8;Buenos Aires, Argentina;1276313996036096002;
JMaxiVillarruel;no te metas con d10s y poner a alberto fernandez con la camiseta de inglaterra me estas dando a entender q no entendiste nada de nuestra historia argentina y del peronismo;2020-06-26 00:37:03+00:00;Anuncio_8;Buenos Aires, Argentina;1276313488764350471;
JMaxiVillarruel;si al guillermo moreno peronista q quedo en el recuerdo no podes ser servil al reclamo gorila si queres prensa ponete el conchero y las plumas pero despues no te digas q sos peronista;2020-06-26 00:34:20+00:00;Anuncio_8;Buenos Aires, Argentina;1276312808318263296;
DyanPreeti;mi hijo lo pidio el galicia no lo deja abrirse cuenta online y si tiene que ir a cobrar al banco no va a ir no se va a exponer tiene sangre tipo a y factor de riesgo era mejor el cajero link elegia cuando ir y no habia gente en el cajero;2020-06-26 00:32:03+00:00;Anuncio_8;Buenos Aires, Argentina;1276312233736384513;
DyanPreeti;te abrio varias parece ser dice cuentas;2020-06-26 00:30:39+00:00;Anuncio_8;Buenos Aires, Argentina;1276311881305767938;
daianafinucci;alferdezprensa alberto respeto sus medidas pero como dice tener en cuenta y empatia con todos los arg le quiero informar que la gente ya no puede seguir teniendo paciencia necesitamos trabajar sino no comemos activa protocolos por favor;2020-06-26 00:25:23+00:00;Anuncio_8;Buenos Aires, Argentina;1276310553171046400;
ChetadaK;gabi estas segura que es un gran paso estamos legalizando el abismo de los trabajadores y las trabajadoras;2020-06-26 00:25:15+00:00;Anuncio_8;Buenos Aires, Argentina;1276310521654976512;
DyanPreeti;mi hijo quiere abrir una online en ese banco y no puede dice pedir turno o le aparece no tenemos ofertas que ofrecerte;2020-06-26 00:23:00+00:00;Anuncio_8;Buenos Aires, Argentina;1276309954400567297;
DyanPreeti;no se que es eso mi hijo quiere abrir una cuenta en el galicia de manera online sin ir al banco y no puede al poner los datos aparece no tenemos ofertas que ofrecerte;2020-06-26 00:22:18+00:00;Anuncio_8;Buenos Aires, Argentina;1276309776700489729;
spotorno_QEPD;sorete golpista ustedes se fueron en primera vuelta democraticamente y no lo soportan sorete;2020-06-26 00:16:37+00:00;Anuncio_8;Buenos Aires, Argentina;1276308347306889226;
MarianoenMiami;horaciorlarreta alferdez edufeiok alferdezprensa segregustavo la cuarentena es lmentira mas grande que he escuchado no hay que permitirlo y si lo plantean debe haber rebelion todos salimos no tienen tantos policias asi que a salir que se caguen telefenoticias;2020-06-26 00:10:03+00:00;Anuncio_8;Buenos Aires, Argentina;1276306695204020225;
MarianoenMiami;alferdezprensa edufeiok fargosi luispetri alferdez por que no renuncian todos asi talvez renuncia el covid 19 la verdad no tienen ni una idea como gobernar que pena son desastrosos si manana renuncia el presidente tenemos que pagarle la jubilacion;2020-06-26 00:06:27+00:00;Anuncio_8;Buenos Aires, Argentina;1276305788743700483;
sanchifranc;ginesggarcia horaciorlarreta fernanquirosba alferdezprensa gatosylvestre hagan algo;2020-06-26 00:06:23+00:00;Anuncio_8;Buenos Aires, Argentina;1276305772406878209;
PoliticaChubut;fernandez kicillof y rodriguez larreta acordaron avanzar en mayoresrestricciones a la movilidad alferdez alferdezprensa;2020-06-26 00:03:15+00:00;Anuncio_8;Buenos Aires, Argentina;1276304985429544960;
JMaxiVillarruel;y vos tenes frio en el corazon panelistamoreno;2020-06-26 00:03:07+00:00;Anuncio_8;Buenos Aires, Argentina;1276304951988363271;
MarianoenMiami;alferdezprensa alferdez alguna idea basta de cuarentena gente sin muy basicos es una pena ustedes viven del estado asi es facil cobran el 100 muy bien que ejemplo fargosi jmilei edufeiok luispetri volveconfigo;2020-06-26 00:01:03+00:00;Anuncio_8;Buenos Aires, Argentina;1276304432175747073;
don_juanmanuel;argentina corrupcion esa guita que llevaba el tuerto en los bolsos cuando viajaba con vos alferdez te acordas ah clarovos nunca viste nada alferdezprensa cijudicial dijo que le querian robar dinero de la corrupcion;2020-07-17 23:58:50+00:00;Anuncio_9;Buenos Aires, Argentina;1284276404176257025;
angelvistalli;alferdez alferdezprensa a ver si me explicas algo despues de 120 dias de cuarentena y cuando tenemos poco nacional poco en cba y pico es bsas nos liberan no entiendo nada uds lo entienden explicalo hicieron todo mal;2020-07-17 23:58:43+00:00;Anuncio_9;Buenos Aires, Argentina;1284276374828613632;
argentoshoy;vamos alberto carajo nestor nos banca desde el cielo y la morocha es tu amiga la damos vuelta hermano;2020-07-17 23:58:20+00:00;Anuncio_9;Buenos Aires, Argentina;1284276279706030082;
laciela2;gente piola ayudandonos a visibilizar nuestra problematica noalaextorsionlatam eltreceprensa alferdezprensa prensamadres prensac5n telefenoticias tvpublica juanpablobrey marianabrey angeldebritook losangelesok wandanara anarosenfeldok;2020-07-17 23:57:40+00:00;Anuncio_9;Buenos Aires, Argentina;1284276113011806208;
LaEstacionNoti;alberto fernandez en el frente de todos no tenemos diferencias tenemos opiniones a veces distintas alferdez alferdezprensa;2020-07-17 23:53:56+00:00;Anuncio_9;Buenos Aires, Argentina;1284275171893927936;
