username;tweet;fecha;anuncio;ubicacion;id
ElianaCerra;soy voluntaria en este hogar y en tiempos de coronavirus se necesita mucha ayuda gracias;2020-04-10 00:49:58+00:00;Anuncio_3;Buenos Aires, Argentina;1248412875699270000
Flor_enlaweb;hay que encontrar el punto intermedio para no morir de coronavirus ni de hambre;2020-04-10 00:49:36+00:00;Anuncio_3;Buenos Aires, Argentina;1248412783571390000
soyroreartes;el contexto es durisimo test negativo de coronavirus pero en estas circunstancias ni su flia ni sus amigos pueden despedirlo como el se lo merece ojala esto pase pronto y tenga el homenaje que se merece;2020-04-10 00:46:10+00:00;Anuncio_3;Buenos Aires, Argentina;1248411918617860000
seleemarangone;ahora hasta el 27 de abril te odiooo coronavirus la concha de tu madreeee;2020-04-10 00:42:05+00:00;Anuncio_3;Buenos Aires, Argentina;1248410892468760000
AlanSch14;el verdadero sargento skinner es quien contrajo el corona virus en wuhan y lo esparcio por el mundo;2020-04-10 00:39:23+00:00;Anuncio_3;Buenos Aires, Argentina;1248410212232350000
Fabri_mercal;compren mariguana te hace inmune al coronavirus miren uruguay solo 7 muertos;2020-04-10 00:16:43+00:00;Anuncio_3;Buenos Aires, Argentina;1248404507911790000
rdsalva;hoy tuvimos 14 nuevas muertes por corona virus una suba inesperada lo que hace dudar de la veracidad de las estimaciones de los contagiados;2020-04-10 00:13:04+00:00;Anuncio_3;Buenos Aires, Argentina;1248403590294540000
AnclaCba;en el resumen de noticias de hoy nos preguntamos cuales son las prioridades a las 2030 en vivo por las cuentas del mstargentina covid19 coronavirus felizviernesatodos felizviernes buenviernes;2020-04-10 23:10:57+00:00;Anuncio_3;Cordoba, Argentina;1248750344319960000
fabiocacciagiu;coronavirus aislan dos pueblos y cierran la ruta 5 hasta alta gracia donde habra ingresos restringidos;2020-04-10 21:40:31+00:00;Anuncio_3;Cordoba, Argentina;1248727586987020000
elbuhodecordoba;carosaralegui la nacion coronavirus los saldos de las tarjetas se podran pagar en hasta 9 cuotas con tres meses de gracia a traves de googlenews;2020-04-10 21:13:39+00:00;Anuncio_3;Cordoba, Argentina;1248720826616220000
LucasAsmar;si esto no termina con la extincion humana puedo visualizar al primer escrachado por disfrazarse de coronavirus en halloween;2020-04-10 20:35:40+00:00;Anuncio_3;Cordoba, Argentina;1248711265662510000
IvanAllemandi;gente importante noticia de mexico sobre el coronavirus buendia buenviernes pandemia cuarentenatotal yomequedoencasatn edufeiok fernandocarnota luisnovaresio jonatanviale majulluis prossioficial;2020-04-10 19:46:27+00:00;Anuncio_3;Cordoba, Argentina;1248698882256770000
IvanAllemandi;atencion dos giganted tecnologicos se unen por el coronavirus elpais buendia buenviernes pandemia cuarentenatotal coronavirusenargentina edufeiok fernandocarnota luisnovaresio majulluis jonatanviale prossioficial;2020-04-10 19:37:56+00:00;Anuncio_3;Cordoba, Argentina;1248696736601850000
IvanAllemandi;importante mensaje de la oms sobre el coronavirus buendia buenviernes pandemia cuarentenatotal yomequedoencasatn edufeiok fernandocarnota luisnovaresio jonatanviale majulluis prossioficial;2020-04-10 19:25:21+00:00;Anuncio_3;Cordoba, Argentina;1248693572590800000
IvanAllemandi;importante rueda de prensa de la oms buendia buenviernes pandemia cuarentenatotal coronavirus yomequedoencasatn edufeiok fernandocarnota luisnovaresio jonatanviale prossioficial majulluis;2020-04-10 19:21:38+00:00;Anuncio_3;Cordoba, Argentina;1248692635222630000
mabeco66;cordoba alerta por medico de un geriatrico que dio positivo por coronavirus;2020-04-10 18:51:29+00:00;Anuncio_3;Cordoba, Argentina;1248685046644510000
TealdiF;el mundo libre tiene que repudiar este regimen es una amenaza para todos el engano de china al mundo fue peor pruebas muestran que el coronavirus ya existia desde antes de diciembre y el regimen lo oculto infobae;2020-04-10 16:46:33+00:00;Anuncio_3;Cordoba, Argentina;1248653605516820000
leanorellana99;no se si es un resfriado o tengo coronavirus;2020-04-10 16:34:17+00:00;Anuncio_3;Cordoba, Argentina;1248650521596080000
AnclaCba;un nuevo curso de marxismo sumate al live del mstargentina cuarentena cuarentenatotal cuarentenaobligatoria buenviernes coronavirus covid19argentina;2020-04-10 15:57:28+00:00;Anuncio_3;Cordoba, Argentina;1248641254986050000
eltallodelnogal;un nuevo curso de marxism cuarentena cuarentenatotal cuarentenaobligatoria buenviernes coronavirus covid19argentina;2020-04-10 15:56:20+00:00;Anuncio_3;Cordoba, Argentina;1248640970918440000
markoscc;no se olviden del dengue ayer escuche un ruido raro fuerte pense que eran los ovnis que nos venian a atacar para concluir con su plan que empezo con el coronavirus salgo al balcon y veo todo humo;2020-04-10 15:41:36+00:00;Anuncio_3;Cordoba, Argentina;1248637262910400000
Lucasjosesalim;el coronavirus es un cuento chino;2020-04-10 15:31:48+00:00;Anuncio_3;Cordoba, Argentina;1248634794646340000
mbelum08;el engano de china al mundo fue peor pruebas muestran que el coronavirus ya existia desde antes de diciembre y el regimen lo oculto;2020-04-10 14:56:28+00:00;Anuncio_3;Cordoba, Argentina;1248625902629480000
pollocat22;buenos diasssss vamos es viernes y el corona virus lo sabe dale patocjsinna vos sabe que se hace hoy vamos gustavopeyretti hoy se entrega trabajo practicoyaircallejeros deja de estar al pedo hdpjuajuajuajua;2020-04-10 13:17:50+00:00;Anuncio_3;Cordoba, Argentina;1248601083318010000
JAVIERHFABRE;actualmente tenemos 1600000 infectados por coronavirus en el mundo las cifras de mortalidad son sensiblemente menores y mas de 208000000 de nuevos desocupados es decir 130 nuevos desocupados por cada infectado no hay salud sin economia y viceversa pensemos sin miedos;2020-04-10 12:48:42+00:00;Anuncio_3;Cordoba, Argentina;1248593750781290000
birdsergio;o sea venimos de ser gobernados por el dengue y pasamos a ser gobernados por el corona virus son todos pestes;2020-04-10 12:22:51+00:00;Anuncio_3;Cordoba, Argentina;1248587244664950000
ProfeDeDerecho;alferdez podriamos hacer un fondo especifico para el coronavirus que le traiga al que paga esa contribucion un beneficio a largo plazo o no quien no contribuye con lo necesario para tratar una enfermedad que cualquiera puede contraer;2020-04-10 11:43:13+00:00;Anuncio_3;Cordoba, Argentina;1248577272136840000
JamesBalarezo1;mi semana iba normal hasta que una amiga sono que me moria de coronavirus ya siento la musiquita de los negros con el ataud;2020-04-10 04:16:38+00:00;Anuncio_3;Cordoba, Argentina;1248464886339790000
cristiestel52;todonoticias gravisimo lo que ocurrio en cordoba capitalcomo ubicaran todos los contactos q pudo tener y la mercaderia activan protocolo por coronavirus en el mercado de abasto via cadena3com;2020-04-10 04:06:18+00:00;Anuncio_3;Cordoba, Argentina;1248462284172580000
juanjoantonelli;coronavirus en argentina no aflojen el pedido de alberto fernandez el presidente endurecio la posicion pide coordinacion y esta atento a un indicador sanitario para definir si flexibiliza mas o vuelve a endurecer el aislamiento;2020-04-10 03:59:25+00:00;Anuncio_3;Cordoba, Argentina;1248460552109550000
DanielT46648292;aunquesea cierto lo d la apolo 13 ni bien pasemos la extratofera nos van a mandar de vuelta x el corona virus;2020-04-10 02:45:18+00:00;Anuncio_3;Cordoba, Argentina;1248441901243680000
Velascopancho;todos dicen coronavirus esto coronavirus lo otro pero nadie dice toma pancho aca tenes 1000 dolares;2020-04-10 01:54:13+00:00;Anuncio_3;Cordoba, Argentina;1248429045689130000
LeandrooEzeqiel;en los paises que no hay casos de coronavirus tendran liga profesional de futbol;2020-04-10 01:33:55+00:00;Anuncio_3;Cordoba, Argentina;1248423935739210000
bloooondeeee;soyleomontero mdnc9 no podes comparar casos entre arg y chi sin considerar numero de test mejordenoche coronavirus;2020-04-10 01:14:11+00:00;Anuncio_3;Cordoba, Argentina;1248418968840230000
Salaito10;confirmaron un nuevo caso de coronavirus en la provincia el unico caso que se registro este viernes es de un ciudadano rosarino;2020-04-10 23:40:20+00:00;Anuncio_3;Rosario, Argentina;1248757737607040000
elmeshii;como van a terminar pasapalabra hijos de puta el mejor programa de las tardes diversion y aprendizaje los programas de entretenimiento son lo mejor que tenemos en esta epoca de miedo por el coronavirus nos hacen desconectarnos un poco de la realidad;2020-04-10 23:00:39+00:00;Anuncio_3;Rosario, Argentina;1248747750612700000
gabrielacanob;coronavirus la oms teme un rebrote mortal si se levanta el confinamiento demasiado rapido;2020-04-10 21:39:31+00:00;Anuncio_3;Rosario, Argentina;1248727334456350000
SebaCIbarra;coronavirus en argentina el gobierno afirma que desde el lunes se reactivaran obras hidricas en rutas y municipios;2020-04-10 20:50:33+00:00;Anuncio_3;Rosario, Argentina;1248715013201800000
9500_gabriel;domingo de ramos en cuarentena en epocas de cuarentena todo cambia como se dirige una persona a buscar un ramo de olivo en una iglesia fue protegido contra la pandemia del corona virus covid19 el error de un humano hace cambiar la vida de otros;2020-04-10 19:20:03+00:00;Anuncio_3;Rosario, Argentina;1248692235966830000
shay__rome;en corta por lozano una flia espanola con once hijos y todos tuvieron coronaviruske les pasa a esa genteee;2020-04-10 18:40:22+00:00;Anuncio_3;Rosario, Argentina;1248682250323000000
Gustavo65180283;hola jonatanviale el porcentaje de fallecidos por el covid19 coronavirus es del 625 a nivel mundial 100000 fallecidos y 1600000 enfermos 625 quedateencasa;2020-04-10 18:29:36+00:00;Anuncio_3;Rosario, Argentina;1248679541884820000
Gustavo65180283;hola jonatanviale el porcentaje de fallecidos por el covid19 coronavirus es del 625 a nivel mundial 100000 fallecidos y 1600000 enfermos 625 quedateencasa;2020-04-10 18:22:00+00:00;Anuncio_3;Rosario, Argentina;1248677629869370000
Gustavo65180283;hola jonatanviale el porcentaje de fallecidos por el covid19 coronavirus es del 625 a nivel mundial 100000 fallecidos y 1600000 enfermos 625 quedateencasa;2020-04-10 18:21:13+00:00;Anuncio_3;Rosario, Argentina;1248677428953860000
Dammian;sentir un chucho de frio y flashear coronavirus vivir en tiempos depandemia y sentir el virus en mil formas maldita sea;2020-04-10 18:08:23+00:00;Anuncio_3;Rosario, Argentina;1248674200484700000
AgosBordon;el coronavirus esta avanzando dia a dia en nuestro pais hay gente que no se cuida y todavia no toma gravedad sobre el caso que triste porque esto va a seguir y seguir;2020-04-10 18:06:52+00:00;Anuncio_3;Rosario, Argentina;1248673820896120000
Hernanegea1974;el creador de twitter dono 1000 000000 de dolares por el coronavirus y vos seguis viviendo de la jubilacion de privilegio de tu papa;2020-04-10 16:26:06+00:00;Anuncio_3;Rosario, Argentina;1248648459407820000
veroluchessi;dedicado a las queridas y a los queridos docentes cuarentena aislamiento quedateencasa pandemiacovid19 coronavirus;2020-04-10 16:12:32+00:00;Anuncio_3;Rosario, Argentina;1248645047236640000
AdaLuisa9;murieron dos hombres por coronavirus 81 victimas fatales en argentina;2020-04-10 16:00:26+00:00;Anuncio_3;Rosario, Argentina;1248642002721410000
104Urbana;dos nuevas muertes por coronavirus eleva a 81 el total de victimas fatales en argentina;2020-04-10 15:55:10+00:00;Anuncio_3;Rosario, Argentina;1248640677312970000
DeboraNag;tremendo coronavirus en estados unidos impactantes imagenes de fosas comunes en nueva york via lanacion;2020-04-10 14:50:05+00:00;Anuncio_3;Rosario, Argentina;1248624297695770000
comunidadfanok;marcelo lewandowski lewanrosario como hacerle frente al coronavirus quedateencasa;2020-04-10 14:45:38+00:00;Anuncio_3;Rosario, Argentina;1248623175782420000
RubenDa54466394;sin comentarios espeluznante en nueva york hacen fosas comunes para enterrar muertos por coronavirus via rosariotres;2020-04-10 13:57:28+00:00;Anuncio_3;Rosario, Argentina;1248611055267270000
icardo8;distinto a lo de chile y sus pocos muertos el padre y abuelo de montillo muertos por coronavirus no estan entre las victimas oficiales y esas las sabemos porque es conocido;2020-04-10 13:48:50+00:00;Anuncio_3;Rosario, Argentina;1248608884886870000
BruAdrian;una herramienta para estar mejor preparados prototipo de respirador para asistir a pacientes con coronavirus;2020-04-10 13:33:49+00:00;Anuncio_3;Rosario, Argentina;1248605103856090000
jorgecandia181;maxijavier17 fijate de buscar una isla para enterrar a los muertos por coronavirus como en ny segui rebuznando eso de la economia sobre la salud;2020-04-10 13:32:20+00:00;Anuncio_3;Rosario, Argentina;1248604729568940000
adrianad952;alferdez alferdezprensa ginesggarcia nomevanacallar gobiernodeinutiles gobiernocriminal gobiernoasesino culpables todos de los contagios y muertes x coronavirus;2020-04-10 13:23:59+00:00;Anuncio_3;Rosario, Argentina;1248602629430630000
adrianad952;no tienen para hacer testeos x eso colocan eso pero es simple haciendo un cuadro de referencia en las morgues de ano x ano para observar las muertes x coronavirus;2020-04-10 13:11:09+00:00;Anuncio_3;Rosario, Argentina;1248599399070150000
104Urbana;coronavirus espana en directo espana registra 605 muertos la cifra mas baja en 17 dias via abcconocer;2020-04-10 13:09:53+00:00;Anuncio_3;Rosario, Argentina;1248599081343220000
104Urbana;corrientes confirma 4 nuevos casos de coronavirus y ya son 31;2020-04-10 12:55:18+00:00;Anuncio_3;Rosario, Argentina;1248595409880200000
adrianad952;lipovetzky si bien es cierto tu punto de vista nosotros no sabemos la verdad de contagios y muertes x coronavirus ya que los testeo que estan haciendo son infimos y las morgues atestadas de muertos x neumonia raro no;2020-04-10 12:46:38+00:00;Anuncio_3;Rosario, Argentina;1248593229651590000
nelsonkontad;si no me mata el coronavirus me mata la ansiedad habraconsecuencias buenviernes;2020-04-10 12:20:51+00:00;Anuncio_3;Rosario, Argentina;1248586740228590000
104Urbana;espana confirma 605 nuevas muertes por coronavirus en un dia la cifra mas baja desde el 24 de marzo rt;2020-04-10 12:07:57+00:00;Anuncio_3;Rosario, Argentina;1248583497033420000
indioluque;coronavirus nuevas medidas economicas que benefician al sector turistico a los clubes y a las federaciones;2020-04-10 10:47:27+00:00;Anuncio_3;Rosario, Argentina;1248563238511480000
RodrigoMiro76;coronavirus como hace poco en el cementerio de sao paulo reuterslatam genera otra buena nota en un lugar lleno de dolor hart island frente al bronx adonde estan llevando a fosas comunes a aquellos cuyas familias no pueden pagar por su entierro;2020-04-10 04:45:09+00:00;Anuncio_3;Rosario, Argentina;1248472061283950000
TitaFamoso;clarincom como siempre no me asombra la doble cara de uds informamos y desinformamos a nuestro antojo no covid19argentina argentinidadalpalo coronavirusargentina coronavirus;2020-04-10 04:14:18+00:00;Anuncio_3;Rosario, Argentina;1248464296071150000
MauFaRo;coronavirus en argentina los chats de la docente que murio de neumonia en cordoba tras pasar 10 dias con fiebre;2020-04-10 03:17:55+00:00;Anuncio_3;Rosario, Argentina;1248450106753290000
Chechucdp;fijate que finalmente era una neumonia no murio por coronavirus;2020-04-10 02:56:27+00:00;Anuncio_3;Rosario, Argentina;1248444705672690000
jorgepazrosario;en varios edificios pusieron carteles discriminatorios en los ascensores contra los vecinos trabajadores de la salud por temor al contagio de coronavirus para contrarrestar pegue este cartel en rosario centro;2020-04-10 02:42:01+00:00;Anuncio_3;Rosario, Argentina;1248441072927280000
RodrigoMiro76;mas postales del coronavirus;2020-04-10 01:55:24+00:00;Anuncio_3;Rosario, Argentina;1248429340242520000
nicolasbuscemi;dicen que catamarca no tiene casos de coronavirus pero alguien puede confirmar la existencia de catamarca;2020-04-10 00:53:40+00:00;Anuncio_3;Rosario, Argentina;1248413805731700000
leitocarc1889;yo no tengo coronavirus tengo el virus de estar coronado;2020-04-10 00:37:23+00:00;Anuncio_3;Rosario, Argentina;1248409706441230000
funeshoy;gobsantafe confirma 7 casos nuevos de coronavirus los casos nuevos son 2 elortondo 2 galvez 1 venado tuerto 1 santa fe y 1 oliveros el total de casos desde el comienzo de la pandemia asciende a 196;2020-04-10 00:14:20+00:00;Anuncio_3;Rosario, Argentina;1248403906930990000
danielitavitola;es verso y relato pla tribuna lo peor es que estan jugando con la vida de los argentinos si en eeuu hay 1 millon y algo de desempleados imaginate aca la que se viene y t dicen priorizamos la salud cuando no sabemos a ciencia cierta cuantos tienen coronavirus;2020-04-10 00:09:49+00:00;Anuncio_3;Rosario, Argentina;1248402770329130000
PaulaSottano;obesidad y mayor riesgo de coronavirus es un gran error decir que hoy no es momento de cambiar a la alimentacion que forjaron nuestros genes libre de todo enfermedad de la civilizacion;2020-04-10 22:51:02+00:00;Anuncio_3;Mendoza, Argentina;1248745330872660000
Nicolas_Piazza;el proximo jueves estaremos con andresmalamud quien analizara la geopolitica del coronavirus inscripciones ceridi1 uncuyo fcpysuncuyo;2020-04-10 22:18:23+00:00;Anuncio_3;Mendoza, Argentina;1248737117460660000
APROCAM1;temor por el coronavirus camioneros denuncian horas de espera en la aduana de uspallata sin ninguna precaucion viernes 10 de abril de 2020 por laura zulian la manera en que tratan a los conductores es deplorable presidente de aprocam gallartd aci uspallata;2020-04-10 22:10:49+00:00;Anuncio_3;Mendoza, Argentina;1248735210851760000
oscardibetta;alberto fernandez ya tiene decidido una nueva fecha de prorroga de la cuarentena no sera el 23 de abril ni el 1 de mayo sino el 26 de abril y con posibilidades de una cuarta fase de aislamiento por coronavirus;2020-04-10 18:54:27+00:00;Anuncio_3;Mendoza, Argentina;1248685794795150000
T0myBarrient0s;en un universo paralelo el coronavirus no existe y yo estoy escuchando chromatica todo el dia;2020-04-10 18:27:45+00:00;Anuncio_3;Mendoza, Argentina;1248679074308000000
wonderflooor;malargue un pueblo que por dia tomamos mates con 100 personas diferentes que a su vez esas personas compartieron mas donde un doctor con fliares con sintomas no hizo cuarentena solo se encomiendan a dios con esas frases que me dan mas miedo que coronavirus;2020-04-10 16:39:58+00:00;Anuncio_3;Mendoza, Argentina;1248651951652450000
MarceloCoronel_;nuevo servicio gratuito del call center de asistencia espiritual yomequedoencasa covid19argentina cuarentenanacional viernessanto coronavirus;2020-04-10 16:22:08+00:00;Anuncio_3;Mendoza, Argentina;1248647462807650000
Buby43560045;senor gobernador como depositario de mi voto le pido y exijo que siga con medidas mas duras a partir del lunes fecha donde comienza un tiempo peligrosisimo para la pandemia de corona virus no flexibilice como quiere el presidente quien esta mal asesorado;2020-04-10 16:03:29+00:00;Anuncio_3;Mendoza, Argentina;1248642769289160000
tamysalomonOk;critico con algunas medidas del gobierno en el combate contra el coronavirus alfredocornejo aseguro que hacer contradictoria la salud con la economia es puro relato y un error que provocara una crisis social tan grave como la pandemia;2020-04-10 15:16:52+00:00;Anuncio_3;Mendoza, Argentina;1248631037539670000
iaco_ar;coronavirus en la argentina con 14 muertes en un dia llegan a 79 los fallecidos y hay 99 nuevos infectados via lanacion;2020-04-10 06:38:05+00:00;Anuncio_3;Mendoza, Argentina;1248500480096880000
iaco_ar;argentina lejos del pico sigue creciendo la pandemia coronavirus en la argentina con 14 muertes en un dia llegan a 79 los fallecidos y hay 99 nuevos infectados;2020-04-10 06:24:21+00:00;Anuncio_3;Mendoza, Argentina;1248497025567480000
RODO1977;para ustedes hasta cuando dura la cuarentena en argentina coronavirus covid19argentina dale rt;2020-04-10 05:04:23+00:00;Anuncio_3;Mendoza, Argentina;1248476902643260000
kalipolis;por que manana no van a dar el informe sobre los casos de coronavirus;2020-04-10 03:35:37+00:00;Anuncio_3;Mendoza, Argentina;1248454564358930000
anaclara5;al final del camino hay luz descubremendoza vivemendozaok vivemendoza mendozapormendocinos igers igmendoza cuarentena quarentene coronavirus paisaje landscapephotography fotografiadenaturaleza;2020-04-10 01:49:38+00:00;Anuncio_3;Mendoza, Argentina;1248427892750440000
victoriaamico1;otra muerte en mendoza por coronavirus la familia no puede despedirlo pero hay gente que le sigue chupando un huevo esta situacion y se sigue viendo con amigos familia pareja etc ojala tomen conciencia y tengan un poquito mas de respeto y empatia por todo esto;2020-04-10 01:13:02+00:00;Anuncio_3;Mendoza, Argentina;1248418678044900000
erikagarcialoc;coronavirus mendoza de las 20 pruebas de hoy 19 fueron negativas a seguir quedandonos en casa;2020-04-10 00:16:49+00:00;Anuncio_3;Mendoza, Argentina;1248404531798370000
LeonIgnacio6;que beneficio tiene para el coronavirus hacer una ruta hd3000p activar obra publica por dios;2020-04-10 22:51:22+00:00;Anuncio_3;Tucumán, Argentina;1248745417422110000
serentuc;ceremonia del viernessanto en vivo desde la catedral de san miguel de tucuman semanasanta quedateencasa yomequedoencasa coronavirus coronavirusenargentina;2020-04-10 22:09:50+00:00;Anuncio_3;Tucumán, Argentina;1248734965380060000
jhpaez13;abren fosas comunes en nueva york por crisis de coronavirus;2020-04-10 19:34:25+00:00;Anuncio_3;Tucumán, Argentina;1248695852077640000
jplichtmajer;en el diadelinvestigadorcientifico valoramos y agradecemos el trabajo de los y las profesionales de las ciencias de nuestra provincia del pais y del mundo que con vocacion de servicio cumplen un rol fundamental para superar y contener la pandemia del coronavirus;2020-04-10 19:05:26+00:00;Anuncio_3;Tucumán, Argentina;1248688559252520000
MFlorenciaN;debo ser la unica que se entero que el tio del marido de pampita tiene coronavirus por memes;2020-04-10 18:36:03+00:00;Anuncio_3;Tucumán, Argentina;1248681163289510000
JoseInesta;coronavirus alberto fernandez afina los detalles de la extension de la cuarentena;2020-04-10 12:46:58+00:00;Anuncio_3;Tucumán, Argentina;1248593313235680000
Sachi1960;estos hijos de puta no se van a olvidar nunca de los cuatro anos que pudimos conducir el pais y demostrarles que nunca van a llegarnos a los talonesentonces todos los dias de su vida van a repetir que fuimos peores que el coronavirus aunque la gente se sigue muriendo con ellos;2020-04-10 03:11:16+00:00;Anuncio_3;Tucumán, Argentina;1248448433058270000
serentuc;celebracion de la santa misa de la ultima cena del senor desde la catedral basilica de salta juevessanto semanasanta coronavirusenargentina coronavirus;2020-04-10 01:07:59+00:00;Anuncio_3;Tucumán, Argentina;1248417408584300000
veterinario_tuc;el titulo de esa noticia es enganoso cual coronavirus los perros tambien hasta los 30 dias de vida por ejemplo pero cual es la pregunta;2020-04-10 00:19:24+00:00;Anuncio_3;Tucumán, Argentina;1248405182263640000
torresariel80;sanjuan coronavirus parte oficial de la situacion en la provincia el parte oficial no tiene novedades sigue habiendo un solo positivo y 35 casos sospechosos a la espera de resultados hay 215 pacientes aislados y 1693 que ya cumplieron el aislamiento quedateencasa;2020-04-10 22:11:09+00:00;Anuncio_3;San Juan, Argentina;1248735294108690000
BarbiScholl;es terrible siempre tengo coronavirus de nocheeeeee la puta madre;2020-04-10 23:42:26+00:00;Anuncio_3;Neuquén, Argentina;1248758265762250000
el_kapocona;malditos chinos xd lossimpson china coronavirus murcielago pandemia;2020-04-10 22:55:54+00:00;Anuncio_3;Neuquén, Argentina;1248746558595770000
mirivicente;para que sirve la cuarentena aplanalacurva ves el pedazo que se rompe y cae ahi puede estar tu vieja tu hermano tu hija aunque no sea de coronavirus una apendicitis o una simple angina con un hospital desbordado te puede matar quedateencasa estebandl;2020-04-10 14:01:57+00:00;Anuncio_3;Neuquén, Argentina;1248612184457760000
mauro_riveraa;si no te da el corona virus te puedo dar yo;2020-04-10 04:20:18+00:00;Anuncio_3;Neuquén, Argentina;1248465808646260000
mariogaloppo;el unico caso detectado hoy de coronavirus en santa fe fue en rosario;2020-04-10 23:53:57+00:00;Anuncio_3;Paraná, Argentina;1248761164252750000
cocholote;miss fame y aquaria me pusieron mg listo ya esta que venga el coronavirus si quiereee;2020-04-10 23:04:15+00:00;Anuncio_3;Paraná, Argentina;1248748659912700000
MateoGRomero;como nos arruinaste coronavirus lpm;2020-04-10 22:43:40+00:00;Anuncio_3;Paraná, Argentina;1248743480547060000
lujxn_u;noooo a mi no coronavirus;2020-04-10 22:11:06+00:00;Anuncio_3;Paraná, Argentina;1248735284751180000
GMALFARO;atencion el presidente alferdez brindara hoy en la residencia de olivos una conferencia de prensa sobre las proximas medidas oficiales respecto al aislamiento social preventivo y obligatorio dispuesto para reducir el impacto del coronavirus covid;2020-04-10 21:49:48+00:00;Anuncio_3;Paraná, Argentina;1248729923528920000
JoacoSaux;sofi sobrinita de 5 anos pregunta preocupada si el conejito de pascuas no se agarro coronavirus tiobaboso;2020-04-10 21:46:56+00:00;Anuncio_3;Paraná, Argentina;1248729200443480000
Mirtag962;felicitaciones una empresa santafesina fabrico una camilla especial para pacientes con coronavirus via radio eme;2020-04-10 20:10:42+00:00;Anuncio_3;Paraná, Argentina;1248704985338180000
juanmartinmusac;coronavirus en argentina para alfredocornejo hacer contradictoria la salud con la economia es puro relato y un error;2020-04-10 15:14:09+00:00;Anuncio_3;Paraná, Argentina;1248630352010080000
adanhbahl;un grupo de emprendedores de parana desarrollaron un equipo de desinfeccion de coronavirus basado en tecnologia de lamparas ultravioletas que puede ser utilizado para combatir el virus en diversos espacios desde la muniparana los estamos acompanando;2020-04-10 14:49:45+00:00;Anuncio_3;Paraná, Argentina;1248624214665340000
Mirtag962;un nene de 2 anos y un medico de santa fe recibieron el alta tras ser diagnosticados con coronavirus via radio eme;2020-04-10 14:44:27+00:00;Anuncio_3;Paraná, Argentina;1248622878813060000
mariogaloppo;en bella italia el presidente comunal impidio que sepultaran al hombre fallecido ayer en rafaela de coronavirus;2020-04-10 12:58:25+00:00;Anuncio_3;Paraná, Argentina;1248596194554670000
cootygram;14 muertes en 24 horas por coronavirus se esta poniendo feo el asunto;2020-04-10 02:48:17+00:00;Anuncio_3;Paraná, Argentina;1248442649662620000
RbnoB4;coronavirus en la argentina admiten que no hay certezas de que los presos con domiciliaria no se escapen;2020-04-10 02:34:57+00:00;Anuncio_3;Paraná, Argentina;1248439296358520000
RbnoB4;alferdez coronavirus en la argentina una de las medicas de la plata con sintomas dio positivo nos mandaron al muere;2020-04-10 02:29:59+00:00;Anuncio_3;Paraná, Argentina;1248438043528300000
ParanaEmergency;coronavirus en la argentina una de las medicas de la plata con sintomas dio positivo nos mandaron al muere;2020-04-10 02:27:53+00:00;Anuncio_3;Paraná, Argentina;1248437516224450000
ParanaEmergency;coronavirus en la argentina una de las medicas de la plata con sintomas dio positivo nos mandaron al muere;2020-04-10 02:27:23+00:00;Anuncio_3;Paraná, Argentina;1248437390496190000
RbnoB4;coronavirus en la argentina una de las medicas de la plata con sintomas dio positivo nos mandaron al muere;2020-04-10 02:27:15+00:00;Anuncio_3;Paraná, Argentina;1248437355972820000
RbnoB4;coronavirus la oms advirtio que la tasa de mortalidad es 10 veces superior a la de la gripe;2020-04-10 02:26:24+00:00;Anuncio_3;Paraná, Argentina;1248437144823220000
andiyossen;7 casos de coronavirus en la provincia de santa fe 1 en la capital provincial 2 elortondo 2 galvez 1 venado tuerto 1 oliveros;2020-04-10 01:51:25+00:00;Anuncio_3;Paraná, Argentina;1248428337732560000
andiyossen;99 nuevos casos de coronavirus en el pais 1894 infectados la mala noticia 14 fallecidos el peor dia hasta el momento son 79 hasta el momento 41 del total de casos;2020-04-10 01:49:17+00:00;Anuncio_3;Paraná, Argentina;1248427802417750000
marcosrios_13;ni con coronavirus jajajajajaja;2020-04-10 01:12:46+00:00;Anuncio_3;Paraná, Argentina;1248418612177580000
matibertox;mi mama harta de ver a las vecinas chusmeando todo el dia e infringiendo la cuarentena invento que a uno del barrio le agarro coronavirus y se lo dijo a la vieja mas chusma del barrio para que vaya y le chusmee a las otras viejas chusmas a lo que hemos llegado como humanidad;2020-04-10 00:50:13+00:00;Anuncio_3;Paraná, Argentina;1248412938093750000
GMALFARO;ahora nuevo reporte epidemiologico del minsaludsantafe confirmando 7 nuevos casos de coronavirus llegando a la suma total de 196 personas infectadas con 2 fallecidos;2020-04-10 00:13:16+00:00;Anuncio_3;Paraná, Argentina;1248403637476280000
FMGenRadaTilly;reencuentro tras pasar 46 dias de aislamiento obligatorio la periodista de nbc janis mackey frayer se reencontro con su hijo de 6 anos janis fue corresponsal desde china en pleno brote de coronavirus en rada tilly;2020-04-10 18:11:18+00:00;Anuncio_3;Comodoro Rivadavia, Argentina;1248674936081780000
FMGenRadaTilly;en el marco de la pandemia de coronavirus el futbolista rodrigo palacio dono 25 mil euros al hospital municipal de bahia blanca ciudad de la que es originario el ex jugador de boca reside actualmente en bologna;2020-04-10 17:36:39+00:00;Anuncio_3;Comodoro Rivadavia, Argentina;1248666215142300000
